------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, 2.4
EnvLogger Viewer version, 1.16
downloading device type, iphone
device, Laser Revolution
downloading mode, manual
------------------------------,--------------------
serial number, 04BB FA00 CD56 0D
custom name, SHe4fiddle
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4809
time diff [logger-smartphone](sec), 92
lat, 22.317291
long, 114.228048
accuracy (m), 65.0
------------------------------,--------------------
time,temp
2021-09-21 20:49:06,25.6
2021-09-21 21:04:06,25.3
2021-09-21 21:19:06,25.3
2021-09-21 21:34:06,25.5
2021-09-21 21:49:06,25.5
2021-09-21 22:04:06,25.3
2021-09-21 22:19:06,25.3
2021-09-21 22:34:06,25.4
2021-09-21 22:49:06,25.7
2021-09-21 23:04:06,26.1
2021-09-21 23:19:06,26.6
2021-09-21 23:34:06,26.9
2021-09-21 23:49:06,27.0
2021-09-22 00:04:06,27.5
2021-09-22 00:19:06,28.4
2021-09-22 00:34:06,29.1
2021-09-22 00:49:06,29.5
2021-09-22 01:04:06,31.1
2021-09-22 01:19:06,30.5
2021-09-22 01:34:06,30.7
2021-09-22 01:49:06,32.0
2021-09-22 02:04:06,31.9
2021-09-22 02:19:06,32.1
2021-09-22 02:34:06,33.7
2021-09-22 02:49:06,33.1
2021-09-22 03:04:06,34.4
2021-09-22 03:19:06,33.6
2021-09-22 03:34:06,34.9
2021-09-22 03:49:06,40.3
2021-09-22 04:04:06,45.1
2021-09-22 04:19:06,45.6
2021-09-22 04:34:06,44.5
2021-09-22 04:49:06,43.8
2021-09-22 05:04:06,44.2
2021-09-22 05:19:06,43.9
2021-09-22 05:34:06,43.8
2021-09-22 05:49:06,43.8
2021-09-22 06:04:06,43.3
2021-09-22 06:19:06,42.6
2021-09-22 06:34:06,42.9
2021-09-22 06:49:06,42.0
2021-09-22 07:04:06,41.6
2021-09-22 07:19:06,41.2
2021-09-22 07:34:06,40.9
2021-09-22 07:49:06,40.4
2021-09-22 08:04:06,39.9
2021-09-22 08:19:06,39.0
2021-09-22 08:34:06,39.2
2021-09-22 08:49:06,39.1
2021-09-22 09:04:06,34.0
2021-09-22 09:19:06,32.8
2021-09-22 09:34:06,31.7
2021-09-22 09:49:06,31.0
2021-09-22 10:04:06,30.5
2021-09-22 10:19:06,30.1
2021-09-22 10:34:06,29.8
2021-09-22 10:49:06,29.5
2021-09-22 11:04:06,28.8
2021-09-22 11:19:06,28.4
2021-09-22 11:34:06,28.3
2021-09-22 11:49:06,28.1
2021-09-22 12:04:06,28.0
2021-09-22 12:19:06,28.0
2021-09-22 12:34:06,28.0
2021-09-22 12:49:06,27.9
2021-09-22 13:04:06,27.9
2021-09-22 13:19:06,27.9
2021-09-22 13:34:06,28.1
2021-09-22 13:49:06,28.0
2021-09-22 14:04:06,28.1
2021-09-22 14:19:06,28.1
2021-09-22 14:34:06,28.2
2021-09-22 14:49:06,28.1
2021-09-22 15:04:06,28.2
2021-09-22 15:19:06,28.2
2021-09-22 15:34:06,28.3
2021-09-22 15:49:06,28.1
2021-09-22 16:04:06,28.2
2021-09-22 16:19:06,28.3
2021-09-22 16:34:06,28.5
2021-09-22 16:49:06,28.6
2021-09-22 17:04:06,28.8
2021-09-22 17:19:06,27.3
2021-09-22 17:34:06,27.0
2021-09-22 17:49:06,27.0
2021-09-22 18:04:06,27.0
2021-09-22 18:19:06,27.3
2021-09-22 18:34:06,27.5
2021-09-22 18:49:06,27.0
2021-09-22 19:04:06,26.8
2021-09-22 19:19:06,26.7
2021-09-22 19:34:06,26.5
2021-09-22 19:49:06,26.6
2021-09-22 20:04:06,26.9
2021-09-22 20:19:06,26.8
2021-09-22 20:34:06,26.9
2021-09-22 20:49:06,26.9
2021-09-22 21:04:06,26.5
2021-09-22 21:19:06,26.5
2021-09-22 21:34:06,26.6
2021-09-22 21:49:06,26.7
2021-09-22 22:04:06,27.1
2021-09-22 22:19:06,27.0
2021-09-22 22:34:06,27.2
2021-09-22 22:49:06,27.7
2021-09-22 23:04:06,28.1
2021-09-22 23:19:06,29.2
2021-09-22 23:34:06,29.4
2021-09-22 23:49:06,28.4
2021-09-23 00:04:06,28.3
2021-09-23 00:19:06,27.2
2021-09-23 00:34:06,29.6
2021-09-23 00:49:06,31.4
2021-09-23 01:04:06,30.5
2021-09-23 01:19:06,31.2
2021-09-23 01:34:06,30.2
2021-09-23 01:49:06,29.9
2021-09-23 02:04:06,31.1
2021-09-23 02:19:06,31.2
2021-09-23 02:34:06,31.7
2021-09-23 02:49:06,31.7
2021-09-23 03:04:06,30.6
2021-09-23 03:19:06,33.0
2021-09-23 03:34:06,32.6
2021-09-23 03:49:06,30.4
2021-09-23 04:04:06,31.5
2021-09-23 04:19:06,32.3
2021-09-23 04:34:06,37.3
2021-09-23 04:49:06,40.3
2021-09-23 05:04:06,41.6
2021-09-23 05:19:06,41.0
2021-09-23 05:34:06,39.4
2021-09-23 05:49:06,41.4
2021-09-23 06:04:06,34.7
2021-09-23 06:19:06,37.5
2021-09-23 06:34:06,39.5
2021-09-23 06:49:06,35.9
2021-09-23 07:04:06,35.7
2021-09-23 07:19:06,36.1
2021-09-23 07:34:06,37.2
2021-09-23 07:49:06,37.1
2021-09-23 08:04:06,34.4
2021-09-23 08:19:06,33.5
2021-09-23 08:34:06,32.7
2021-09-23 08:49:06,32.4
2021-09-23 09:04:06,31.5
2021-09-23 09:19:06,30.9
2021-09-23 09:34:06,29.8
2021-09-23 09:49:06,29.1
2021-09-23 10:04:06,29.0
2021-09-23 10:19:06,28.7
2021-09-23 10:34:06,28.5
2021-09-23 10:49:06,25.4
2021-09-23 11:04:06,25.6
2021-09-23 11:19:06,25.6
2021-09-23 11:34:06,25.7
2021-09-23 11:49:06,26.7
2021-09-23 12:04:06,26.0
2021-09-23 12:19:06,25.9
2021-09-23 12:34:06,25.8
2021-09-23 12:49:06,25.9
2021-09-23 13:04:06,26.6
2021-09-23 13:19:06,26.3
2021-09-23 13:34:06,26.5
2021-09-23 13:49:06,26.4
2021-09-23 14:04:06,26.1
2021-09-23 14:19:06,25.9
2021-09-23 14:34:06,27.7
2021-09-23 14:49:06,25.9
2021-09-23 15:04:06,26.7
2021-09-23 15:19:06,26.4
2021-09-23 15:34:06,26.5
2021-09-23 15:49:06,26.6
2021-09-23 16:04:06,26.9
2021-09-23 16:19:06,27.0
2021-09-23 16:34:06,27.2
2021-09-23 16:49:06,27.1
2021-09-23 17:04:06,27.0
2021-09-23 17:19:06,26.9
2021-09-23 17:34:06,26.9
2021-09-23 17:49:06,26.9
2021-09-23 18:04:06,27.2
2021-09-23 18:19:06,27.3
2021-09-23 18:34:06,27.4
2021-09-23 18:49:06,27.4
2021-09-23 19:04:06,27.3
2021-09-23 19:19:06,27.2
2021-09-23 19:34:06,27.2
2021-09-23 19:49:06,27.1
2021-09-23 20:04:06,27.4
2021-09-23 20:19:06,27.4
2021-09-23 20:34:06,27.5
2021-09-23 20:49:06,27.2
2021-09-23 21:04:06,27.1
2021-09-23 21:19:06,26.8
2021-09-23 21:34:06,27.2
2021-09-23 21:49:06,25.9
2021-09-23 22:04:06,25.1
2021-09-23 22:19:06,25.8
2021-09-23 22:34:06,26.2
2021-09-23 22:49:06,26.5
2021-09-23 23:04:06,26.6
2021-09-23 23:19:06,26.9
2021-09-23 23:34:06,27.4
2021-09-23 23:49:06,27.4
2021-09-24 00:04:06,27.7
2021-09-24 00:19:06,28.5
2021-09-24 00:34:06,30.0
2021-09-24 00:49:06,34.8
2021-09-24 01:04:06,34.2
2021-09-24 01:19:06,36.9
2021-09-24 01:34:06,39.3
2021-09-24 01:49:06,40.6
2021-09-24 02:04:06,43.7
2021-09-24 02:19:06,42.4
2021-09-24 02:34:06,36.2
2021-09-24 02:49:06,32.7
2021-09-24 03:04:06,30.9
2021-09-24 03:19:06,31.9
2021-09-24 03:34:06,35.9
2021-09-24 03:49:06,39.9
2021-09-24 04:04:06,41.4
2021-09-24 04:19:06,43.9
2021-09-24 04:34:06,41.1
2021-09-24 04:49:06,41.3
2021-09-24 05:04:06,43.0
2021-09-24 05:19:06,42.2
2021-09-24 05:34:06,43.0
2021-09-24 05:49:06,43.1
2021-09-24 06:04:06,37.4
2021-09-24 06:19:06,41.2
2021-09-24 06:34:06,41.3
2021-09-24 06:49:06,42.2
2021-09-24 07:04:06,41.4
2021-09-24 07:19:06,40.7
2021-09-24 07:34:06,38.4
2021-09-24 07:49:06,37.9
2021-09-24 08:04:06,34.2
2021-09-24 08:19:06,35.3
2021-09-24 08:34:06,37.9
2021-09-24 08:49:06,36.2
2021-09-24 09:04:06,33.0
2021-09-24 09:19:06,31.8
2021-09-24 09:34:06,31.1
2021-09-24 09:49:06,30.3
2021-09-24 10:04:06,29.8
2021-09-24 10:19:06,29.4
2021-09-24 10:34:06,29.0
2021-09-24 10:49:06,28.8
2021-09-24 11:04:06,28.9
2021-09-24 11:19:06,28.9
2021-09-24 11:34:06,28.9
2021-09-24 11:49:06,28.9
2021-09-24 12:04:06,28.8
2021-09-24 12:19:06,28.4
2021-09-24 12:34:06,28.4
2021-09-24 12:49:06,28.2
2021-09-24 13:04:06,28.1
2021-09-24 13:19:06,27.8
2021-09-24 13:34:06,27.0
2021-09-24 13:49:06,26.8
2021-09-24 14:04:06,28.2
2021-09-24 14:19:06,27.1
2021-09-24 14:34:06,28.2
2021-09-24 14:49:06,28.3
2021-09-24 15:04:06,28.3
2021-09-24 15:19:06,28.3
2021-09-24 15:34:06,26.9
2021-09-24 15:49:06,27.9
2021-09-24 16:04:06,28.0
2021-09-24 16:19:06,27.3
2021-09-24 16:34:06,26.9
2021-09-24 16:49:06,26.7
2021-09-24 17:04:06,26.4
2021-09-24 17:19:06,26.2
2021-09-24 17:34:06,26.0
2021-09-24 17:49:06,26.2
2021-09-24 18:04:06,26.1
2021-09-24 18:19:06,26.1
2021-09-24 18:34:06,26.1
2021-09-24 18:49:06,26.2
2021-09-24 19:04:06,26.2
2021-09-24 19:19:06,26.5
2021-09-24 19:34:06,26.6
2021-09-24 19:49:06,26.6
2021-09-24 20:04:06,25.5
2021-09-24 20:19:06,25.6
2021-09-24 20:34:06,25.5
2021-09-24 20:49:06,26.0
2021-09-24 21:04:06,26.3
2021-09-24 21:19:06,26.3
2021-09-24 21:34:06,26.4
2021-09-24 21:49:06,26.2
2021-09-24 22:04:06,26.3
2021-09-24 22:19:06,26.3
2021-09-24 22:34:06,26.4
2021-09-24 22:49:06,26.8
2021-09-24 23:04:06,27.0
2021-09-24 23:19:06,27.8
2021-09-24 23:34:06,28.8
2021-09-24 23:49:06,29.1
2021-09-25 00:04:06,29.4
2021-09-25 00:19:06,30.2
2021-09-25 00:34:06,31.3
2021-09-25 00:49:06,35.2
2021-09-25 01:04:06,37.5
2021-09-25 01:19:06,37.7
2021-09-25 01:34:06,37.9
2021-09-25 01:49:06,38.8
2021-09-25 02:04:06,39.9
2021-09-25 02:19:06,40.6
2021-09-25 02:34:06,39.6
2021-09-25 02:49:06,39.8
2021-09-25 03:04:06,39.7
2021-09-25 03:19:06,40.8
2021-09-25 03:34:06,42.4
2021-09-25 03:49:06,44.9
2021-09-25 04:04:06,44.5
2021-09-25 04:19:06,38.0
2021-09-25 04:34:06,43.6
2021-09-25 04:49:06,43.6
2021-09-25 05:04:06,43.1
2021-09-25 05:19:06,43.6
2021-09-25 05:34:06,43.1
2021-09-25 05:49:06,43.9
2021-09-25 06:04:06,43.6
2021-09-25 06:19:06,43.0
2021-09-25 06:34:06,41.9
2021-09-25 06:49:06,41.6
2021-09-25 07:04:06,40.6
2021-09-25 07:19:06,40.5
2021-09-25 07:34:06,39.4
2021-09-25 07:49:06,38.4
2021-09-25 08:04:06,37.8
2021-09-25 08:19:06,36.8
2021-09-25 08:34:06,36.4
2021-09-25 08:49:06,34.0
2021-09-25 09:04:06,31.9
2021-09-25 09:19:06,31.1
2021-09-25 09:34:06,30.4
2021-09-25 09:49:06,30.0
2021-09-25 10:04:06,29.2
2021-09-25 10:19:06,28.6
2021-09-25 10:34:06,28.1
2021-09-25 10:49:06,28.0
2021-09-25 11:04:06,28.1
2021-09-25 11:19:06,27.8
2021-09-25 11:34:06,27.7
2021-09-25 11:49:06,27.8
2021-09-25 12:04:06,27.6
2021-09-25 12:19:06,27.5
2021-09-25 12:34:06,27.4
2021-09-25 12:49:06,27.4
2021-09-25 13:04:06,27.4
2021-09-25 13:19:06,27.3
2021-09-25 13:34:06,28.1
2021-09-25 13:49:06,28.3
2021-09-25 14:04:06,28.3
2021-09-25 14:19:06,28.2
2021-09-25 14:34:06,28.3
2021-09-25 14:49:06,28.4
2021-09-25 15:04:06,28.4
2021-09-25 15:19:06,28.4
2021-09-25 15:34:06,28.4
2021-09-25 15:49:06,28.3
2021-09-25 16:04:06,28.3
2021-09-25 16:19:06,28.2
2021-09-25 16:34:06,28.4
2021-09-25 16:49:06,28.3
2021-09-25 17:04:06,28.2
2021-09-25 17:19:06,28.1
2021-09-25 17:34:06,26.1
2021-09-25 17:49:06,25.9
2021-09-25 18:04:06,25.8
2021-09-25 18:19:06,25.5
2021-09-25 18:34:06,25.4
2021-09-25 18:49:06,25.6
2021-09-25 19:04:06,25.6
2021-09-25 19:19:06,25.6
2021-09-25 19:34:06,25.7
2021-09-25 19:49:06,25.8
2021-09-25 20:04:06,25.9
2021-09-25 20:19:06,26.1
2021-09-25 20:34:06,26.3
2021-09-25 20:49:06,26.2
2021-09-25 21:04:06,26.3
2021-09-25 21:19:06,26.6
2021-09-25 21:34:06,26.4
2021-09-25 21:49:06,26.4
2021-09-25 22:04:06,26.3
2021-09-25 22:19:06,26.3
2021-09-25 22:34:06,26.4
2021-09-25 22:49:06,26.5
2021-09-25 23:04:06,26.4
2021-09-25 23:19:06,26.6
2021-09-25 23:34:06,27.2
2021-09-25 23:49:06,27.5
2021-09-26 00:04:06,27.6
2021-09-26 00:19:06,28.1
2021-09-26 00:34:06,29.1
2021-09-26 00:49:06,31.4
2021-09-26 01:04:06,34.2
2021-09-26 01:19:06,31.9
2021-09-26 01:34:06,31.8
2021-09-26 01:49:06,31.7
2021-09-26 02:04:06,30.7
2021-09-26 02:19:06,29.9
2021-09-26 02:34:06,29.7
2021-09-26 02:49:06,30.0
2021-09-26 03:04:06,29.5
2021-09-26 03:19:06,30.6
2021-09-26 03:34:06,34.9
2021-09-26 03:49:06,34.0
2021-09-26 04:04:06,33.8
2021-09-26 04:19:06,35.9
2021-09-26 04:34:06,35.5
2021-09-26 04:49:06,36.5
2021-09-26 05:04:06,34.5
2021-09-26 05:19:06,32.9
2021-09-26 05:34:06,35.2
2021-09-26 05:49:06,37.3
2021-09-26 06:04:06,38.4
2021-09-26 06:19:06,37.2
2021-09-26 06:34:06,38.2
2021-09-26 06:49:06,38.1
2021-09-26 07:04:06,38.1
2021-09-26 07:19:06,36.5
2021-09-26 07:34:06,35.4
2021-09-26 07:49:06,34.2
2021-09-26 08:04:06,33.0
2021-09-26 08:19:06,32.6
2021-09-26 08:34:06,33.0
2021-09-26 08:49:06,31.7
2021-09-26 09:04:06,31.1
2021-09-26 09:19:06,30.2
2021-09-26 09:34:06,29.3
2021-09-26 09:49:06,28.7
2021-09-26 10:04:06,27.9
2021-09-26 10:19:06,27.3
2021-09-26 10:34:06,26.7
2021-09-26 10:49:06,26.2
2021-09-26 11:04:06,25.9
2021-09-26 11:19:06,25.8
2021-09-26 11:34:06,25.6
2021-09-26 11:49:06,25.3
2021-09-26 12:04:06,25.1
2021-09-26 12:19:06,25.0
2021-09-26 12:34:06,24.9
2021-09-26 12:49:06,24.6
2021-09-26 13:04:06,24.4
2021-09-26 13:19:06,24.5
2021-09-26 13:34:06,24.4
2021-09-26 13:49:06,24.7
2021-09-26 14:04:06,27.1
2021-09-26 14:19:06,27.0
2021-09-26 14:34:06,27.1
2021-09-26 14:49:06,27.1
2021-09-26 15:04:06,27.1
2021-09-26 15:19:06,27.0
2021-09-26 15:34:06,27.1
2021-09-26 15:49:06,26.8
2021-09-26 16:04:06,26.9
2021-09-26 16:19:06,26.9
2021-09-26 16:34:06,26.9
2021-09-26 16:49:06,26.8
2021-09-26 17:04:06,26.8
2021-09-26 17:19:06,26.7
2021-09-26 17:34:06,26.4
2021-09-26 17:49:06,26.6
2021-09-26 18:04:06,25.4
2021-09-26 18:19:06,24.1
2021-09-26 18:34:06,24.1
2021-09-26 18:49:06,24.0
2021-09-26 19:04:06,24.1
2021-09-26 19:19:06,24.0
2021-09-26 19:34:06,23.9
2021-09-26 19:49:06,23.9
2021-09-26 20:04:06,23.9
2021-09-26 20:19:06,23.8
2021-09-26 20:34:06,23.8
2021-09-26 20:49:06,23.8
2021-09-26 21:04:06,23.8
2021-09-26 21:19:06,23.9
2021-09-26 21:34:06,24.1
2021-09-26 21:49:06,24.4
2021-09-26 22:04:06,24.4
2021-09-26 22:19:06,24.5
2021-09-26 22:34:06,24.9
2021-09-26 22:49:06,25.0
2021-09-26 23:04:06,25.0
2021-09-26 23:19:06,25.7
2021-09-26 23:34:06,26.5
2021-09-26 23:49:06,27.3
2021-09-27 00:04:06,27.5
2021-09-27 00:19:06,27.8
2021-09-27 00:34:06,29.2
2021-09-27 00:49:06,33.8
2021-09-27 01:04:06,38.4
2021-09-27 01:19:06,41.0
2021-09-27 01:34:06,35.9
2021-09-27 01:49:06,34.6
2021-09-27 02:04:06,41.9
2021-09-27 02:19:06,39.4
2021-09-27 02:34:06,39.9
2021-09-27 02:49:06,38.2
2021-09-27 03:04:06,37.1
2021-09-27 03:19:06,41.9
2021-09-27 03:34:06,45.7
2021-09-27 03:49:06,41.2
2021-09-27 04:04:06,44.6
2021-09-27 04:19:06,36.9
2021-09-27 04:34:06,35.1
2021-09-27 04:49:06,37.6
2021-09-27 05:04:06,37.1
2021-09-27 05:19:06,37.9
2021-09-27 05:34:06,36.0
2021-09-27 05:49:06,37.8
2021-09-27 06:04:06,39.6
2021-09-27 06:19:06,38.5
2021-09-27 06:34:06,38.8
2021-09-27 06:49:06,35.2
2021-09-27 07:04:06,37.3
2021-09-27 07:19:06,37.2
2021-09-27 07:34:06,36.6
2021-09-27 07:49:06,38.6
2021-09-27 08:04:06,38.6
2021-09-27 08:19:06,37.2
2021-09-27 08:34:06,35.9
2021-09-27 08:49:06,33.3
2021-09-27 09:04:06,32.0
2021-09-27 09:19:06,31.1
2021-09-27 09:34:06,30.7
2021-09-27 09:49:06,30.0
2021-09-27 10:04:06,29.3
2021-09-27 10:19:06,28.3
2021-09-27 10:34:06,27.5
2021-09-27 10:49:06,27.2
2021-09-27 11:04:06,26.6
2021-09-27 11:19:06,26.3
2021-09-27 11:34:06,26.2
2021-09-27 11:49:06,26.0
2021-09-27 12:04:06,25.8
2021-09-27 12:19:06,25.6
2021-09-27 12:34:06,25.5
2021-09-27 12:49:06,25.4
2021-09-27 13:04:06,25.4
2021-09-27 13:19:06,25.3
2021-09-27 13:34:06,25.3
2021-09-27 13:49:06,25.3
2021-09-27 14:04:06,25.9
2021-09-27 14:19:06,25.9
2021-09-27 14:34:06,28.5
2021-09-27 14:49:06,28.6
2021-09-27 15:04:06,28.7
2021-09-27 15:19:06,28.6
2021-09-27 15:34:06,28.6
2021-09-27 15:49:06,28.6
2021-09-27 16:04:06,28.6
2021-09-27 16:19:06,28.5
2021-09-27 16:34:06,28.3
2021-09-27 16:49:06,28.2
2021-09-27 17:04:06,27.8
2021-09-27 17:19:06,28.2
2021-09-27 17:34:06,28.3
2021-09-27 17:49:06,28.1
2021-09-27 18:04:06,27.5
2021-09-27 18:19:06,26.0
2021-09-27 18:34:06,25.9
2021-09-27 18:49:06,25.9
2021-09-27 19:04:06,26.0
2021-09-27 19:19:06,25.8
2021-09-27 19:34:06,25.6
2021-09-27 19:49:06,25.5
2021-09-27 20:04:06,25.1
2021-09-27 20:19:06,24.9
2021-09-27 20:34:06,25.1
2021-09-27 20:49:06,25.4
2021-09-27 21:04:06,25.5
2021-09-27 21:19:06,25.4
2021-09-27 21:34:06,25.4
2021-09-27 21:49:06,25.4
2021-09-27 22:04:06,25.2
2021-09-27 22:19:06,24.9
2021-09-27 22:34:06,25.0
2021-09-27 22:49:06,24.9
2021-09-27 23:04:06,25.4
2021-09-27 23:19:06,26.3
2021-09-27 23:34:06,26.7
2021-09-27 23:49:06,27.6
2021-09-28 00:04:06,27.9
2021-09-28 00:19:06,28.5
2021-09-28 00:34:06,29.3
2021-09-28 00:49:06,34.4
2021-09-28 01:04:06,38.2
2021-09-28 01:19:06,39.1
2021-09-28 01:34:06,43.1
2021-09-28 01:49:06,42.1
2021-09-28 02:04:06,43.3
2021-09-28 02:19:06,40.8
2021-09-28 02:34:06,39.4
2021-09-28 02:49:06,38.3
2021-09-28 03:04:06,40.0
2021-09-28 03:19:06,39.9
2021-09-28 03:34:06,38.3
2021-09-28 03:49:06,40.4
2021-09-28 04:04:06,40.3
2021-09-28 04:19:06,40.0
2021-09-28 04:34:06,39.8
2021-09-28 04:49:06,40.1
2021-09-28 05:04:06,41.5
2021-09-28 05:19:06,40.4
2021-09-28 05:34:06,40.6
2021-09-28 05:49:06,40.8
2021-09-28 06:04:06,39.5
2021-09-28 06:19:06,41.4
2021-09-28 06:34:06,39.4
2021-09-28 06:49:06,39.4
2021-09-28 07:04:06,40.1
2021-09-28 07:19:06,39.0
2021-09-28 07:34:06,37.7
2021-09-28 07:49:06,36.7
2021-09-28 08:04:06,34.5
2021-09-28 08:19:06,34.5
2021-09-28 08:34:06,33.3
2021-09-28 08:49:06,32.5
2021-09-28 09:04:06,31.7
2021-09-28 09:19:06,31.5
2021-09-28 09:34:06,30.8
2021-09-28 09:49:06,30.2
2021-09-28 10:04:06,29.8
2021-09-28 10:19:06,29.4
2021-09-28 10:34:06,28.9
2021-09-28 10:49:06,28.4
2021-09-28 11:04:06,28.0
2021-09-28 11:19:06,27.7
2021-09-28 11:34:06,27.6
2021-09-28 11:49:06,27.5
2021-09-28 12:04:06,27.7
2021-09-28 12:19:06,27.6
2021-09-28 12:34:06,27.4
2021-09-28 12:49:06,27.2
2021-09-28 13:04:06,26.9
2021-09-28 13:19:06,26.8
2021-09-28 13:34:06,26.5
2021-09-28 13:49:06,26.4
2021-09-28 14:04:06,26.4
2021-09-28 14:19:06,26.2
2021-09-28 14:34:06,26.3
2021-09-28 14:49:06,29.1
2021-09-28 15:04:06,27.6
2021-09-28 15:19:06,26.9
2021-09-28 15:34:06,27.6
2021-09-28 15:49:06,29.2
2021-09-28 16:04:06,29.1
2021-09-28 16:19:06,27.4
2021-09-28 16:34:06,29.2
2021-09-28 16:49:06,28.6
2021-09-28 17:04:06,28.9
2021-09-28 17:19:06,28.3
2021-09-28 17:34:06,28.7
2021-09-28 17:49:06,28.9
2021-09-28 18:04:06,28.5
2021-09-28 18:19:06,26.9
2021-09-28 18:34:06,26.9
2021-09-28 18:49:06,25.8
2021-09-28 19:04:06,25.6
2021-09-28 19:19:06,25.9
2021-09-28 19:34:06,25.9
2021-09-28 19:49:06,25.8
2021-09-28 20:04:06,25.6
2021-09-28 20:19:06,25.5
2021-09-28 20:34:06,25.3
2021-09-28 20:49:06,25.2
2021-09-28 21:04:06,25.1
2021-09-28 21:19:06,25.1
2021-09-28 21:34:06,25.0
2021-09-28 21:49:06,24.9
2021-09-28 22:04:06,24.7
2021-09-28 22:19:06,24.8
2021-09-28 22:34:06,25.0
2021-09-28 22:49:06,25.5
2021-09-28 23:04:06,26.1
2021-09-28 23:19:06,26.6
2021-09-28 23:34:06,27.1
2021-09-28 23:49:06,28.2
2021-09-29 00:04:06,28.2
2021-09-29 00:19:06,28.6
2021-09-29 00:34:06,29.6
2021-09-29 00:49:06,32.0
2021-09-29 01:04:06,33.6
2021-09-29 01:19:06,35.6
2021-09-29 01:34:06,36.4
2021-09-29 01:49:06,35.3
2021-09-29 02:04:06,38.6
2021-09-29 02:19:06,37.2
2021-09-29 02:34:06,38.4
2021-09-29 02:49:06,36.3
2021-09-29 03:04:06,37.9
2021-09-29 03:19:06,37.7
2021-09-29 03:34:06,37.3
2021-09-29 03:49:06,38.2
2021-09-29 04:04:06,37.9
2021-09-29 04:19:06,38.7
2021-09-29 04:34:06,38.3
2021-09-29 04:49:06,37.7
2021-09-29 05:04:06,37.7
2021-09-29 05:19:06,38.1
2021-09-29 05:34:06,37.4
2021-09-29 05:49:06,37.9
2021-09-29 06:04:06,37.8
2021-09-29 06:19:06,37.3
2021-09-29 06:34:06,37.8
2021-09-29 06:49:06,37.9
2021-09-29 07:04:06,37.6
2021-09-29 07:19:06,36.5
2021-09-29 07:34:06,37.4
2021-09-29 07:49:06,36.1
2021-09-29 08:04:06,36.0
2021-09-29 08:19:06,35.4
2021-09-29 08:34:06,34.0
2021-09-29 08:49:06,32.8
2021-09-29 09:04:06,32.1
2021-09-29 09:19:06,31.4
2021-09-29 09:34:06,31.0
2021-09-29 09:49:06,30.4
2021-09-29 10:04:06,29.8
2021-09-29 10:19:06,29.2
2021-09-29 10:34:06,28.6
2021-09-29 10:49:06,28.1
2021-09-29 11:04:06,27.9
2021-09-29 11:19:06,27.7
2021-09-29 11:34:06,27.5
2021-09-29 11:49:06,27.3
2021-09-29 12:04:06,27.2
2021-09-29 12:19:06,26.9
2021-09-29 12:34:06,27.0
2021-09-29 12:49:06,26.9
2021-09-29 13:04:06,26.8
2021-09-29 13:19:06,26.7
2021-09-29 13:34:06,26.7
2021-09-29 13:49:06,26.6
2021-09-29 14:04:06,26.6
2021-09-29 14:19:06,26.5
2021-09-29 14:34:06,26.5
2021-09-29 14:49:06,26.4
2021-09-29 15:04:06,26.5
2021-09-29 15:19:06,26.6
2021-09-29 15:34:06,26.6
2021-09-29 15:49:06,26.6
2021-09-29 16:04:06,26.6
2021-09-29 16:19:06,26.7
2021-09-29 16:34:06,26.9
2021-09-29 16:49:06,26.9
2021-09-29 17:04:06,27.1
2021-09-29 17:19:06,27.3
2021-09-29 17:34:06,27.4
2021-09-29 17:49:06,27.1
2021-09-29 18:04:06,27.3
2021-09-29 18:19:06,27.3
2021-09-29 18:34:06,27.3
2021-09-29 18:49:06,27.2
2021-09-29 19:04:06,27.4
2021-09-29 19:19:06,27.3
2021-09-29 19:34:06,27.1
2021-09-29 19:49:06,27.1
2021-09-29 20:04:06,27.2
2021-09-29 20:19:06,27.0
2021-09-29 20:34:06,27.2
2021-09-29 20:49:06,27.3
2021-09-29 21:04:06,27.0
2021-09-29 21:19:06,27.1
2021-09-29 21:34:06,27.1
2021-09-29 21:49:06,26.9
2021-09-29 22:04:06,26.7
2021-09-29 22:19:06,26.5
2021-09-29 22:34:06,26.4
2021-09-29 22:49:06,26.6
2021-09-29 23:04:06,27.1
2021-09-29 23:19:06,27.8
2021-09-29 23:34:06,28.1
2021-09-29 23:49:06,28.5
2021-09-30 00:04:06,29.0
2021-09-30 00:19:06,30.4
2021-09-30 00:34:06,31.6
2021-09-30 00:49:06,35.6
2021-09-30 01:04:06,39.4
2021-09-30 01:19:06,40.6
2021-09-30 01:34:06,42.8
2021-09-30 01:49:06,43.8
2021-09-30 02:04:06,42.6
2021-09-30 02:19:06,44.3
2021-09-30 02:34:06,44.6
2021-09-30 02:49:06,44.1
2021-09-30 03:04:06,43.6
2021-09-30 03:19:06,45.1
2021-09-30 03:34:06,45.9
2021-09-30 03:49:06,45.1
2021-09-30 04:04:06,42.8
2021-09-30 04:19:06,41.4
2021-09-30 04:34:06,40.8
2021-09-30 04:49:06,44.3
2021-09-30 05:04:06,43.7
2021-09-30 05:19:06,45.7
2021-09-30 05:34:06,53.3
2021-09-30 05:49:06,44.9
2021-09-30 06:04:06,37.3
2021-09-30 06:19:06,33.1
2021-09-30 06:34:06,31.7
2021-09-30 06:49:06,30.5
